date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:31:52	30557/30557	---M--	200	added ('OK')	image/png	etag:%2265831ee1-775d%22	https://www.greencentury.com/wp-content/uploads/2023/12/FFF-front-page-image-150x150.png	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/2023/12/FFF-front-page-image-150x150.png	(from https://www.greencentury.com/?post_type=post&p=21316)
06:31:53	179125/179125	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2007:31:02%20GMT	https://www.greencentury.com/googles-chromebook-extension-is-a-win-in-the-fight-against-e-waste/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/googles-chromebook-extension-is-a-win-in-the-fight-against-e-waste/index.html	(from https://www.greencentury.com/?post_type=post&p=21316)
06:31:53	4417/4417	---M--	200	added ('OK')	image/jpeg	etag:%2265831cd6-1141%22	https://www.greencentury.com/wp-content/uploads/2023/12/Leslie-Samuelrich-Headshot-150x150.jpg	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/2023/12/Leslie-Samuelrich-Headshot-150x150.jpg	(from https://www.greencentury.com/?post_type=post&p=21316)
06:31:54	174/174	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Aug%202025%2013:31:55%20GMT	http://www.greencentury.com/invest-with-us	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/invest-with-us.33c.delayed	(from https://www.greencentury.com/?post_type=post&p=21316)
06:31:55	177708/177708	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:53:02%20GMT	https://www.greencentury.com/green-century-funds-president-named-to-prestigious-barrons-list/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/green-century-funds-president-named-to-prestigious-barrons-list/index.html	(from https://www.greencentury.com/?post_type=post&p=21316)
06:31:57	240137/240137	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2009:40:47%20GMT	https://www.greencentury.com/invest-with-us	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/invest-with-us.html	(from https://www.greencentury.com/?post_type=post&p=21316)
06:31:59	166367/166367	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:50:42%20GMT	https://www.greencentury.com/tag/barrons-list/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/barrons-list/index.html	(from https://www.greencentury.com/?post_type=post&p=21316)
06:32:00	171920/171920	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2004:29:05%20GMT	https://www.greencentury.com/tag/fossil-fuel-underwriting/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/fossil-fuel-underwriting/index.html	(from https://www.greencentury.com/?post_type=post&p=21316)
06:32:01	166306/166306	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:52:32%20GMT	https://www.greencentury.com/tag/pesticides/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/pesticides/index.html	(from https://www.greencentury.com/?post_type=post&p=21316)
06:32:01	9032/9032	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:01%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21307	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21307.json	(from https://www.greencentury.com/?post_type=post&p=21307)
06:32:02	167860/167860	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:25:02%20GMT	https://www.greencentury.com/tag/insurance-underwriting/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/insurance-underwriting/index.html	(from https://www.greencentury.com/?post_type=post&p=21316)
06:32:02	2471/2471	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:02%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Ffive-year-anniversary-of-tobacco-free-finance-pledge%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed1983.json	(from https://www.greencentury.com/?post_type=post&p=21307)
06:32:03	175876/175876	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2007:31:01%20GMT	https://www.greencentury.com/five-year-anniversary-of-tobacco-free-finance-pledge/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/five-year-anniversary-of-tobacco-free-finance-pledge/index.html	(from https://www.greencentury.com/?post_type=post&p=21307)
06:32:04	170212/170212	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:32:03%20GMT	https://www.greencentury.com/?p=21307	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index6bb2.html	(from https://www.greencentury.com/?post_type=post&p=21307)
06:32:05	2671/2671	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:32:04%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Ffive-year-anniversary-of-tobacco-free-finance-pledge%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embedafc4	(from https://www.greencentury.com/?post_type=post&p=21307)
06:32:06	8128/8128	---M--	200	added ('OK')	image/png	etag:%226399120e-1fc0%22	https://www.greencentury.com/wp-content/uploads/2022/12/contact-us-button-300x169.png	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/2022/12/contact-us-button-300x169.png	(from https://www.greencentury.com/?post_type=post&p=21307)
06:32:08	183063/183063	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2004:30:00%20GMT	https://www.greencentury.com/should-we-embrace-nuclear-energy-to-solve-the-climate-crisis/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/should-we-embrace-nuclear-energy-to-solve-the-climate-crisis/index.html	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:08	14288/14288	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:08%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21306	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21306.json	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:08	444/444	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Aug%202025%2013:32:08%20GMT	https://greencenturycm-my.sharepoint.com/personal/ppodger_greencentury_com/Documents/Desktop/5-year%2520anniversary%2520of%2520Tobacco%2520Free%2520portfolios/screenshot-tobaccofreeportfolios.org-2023.08.07-16_40_38.png	C:/Users/philip%20godwin/Desktop/goddy/greeninv/greencenturycm-my.sharepoint.com/personal/ppodger_greencentury_com/Documents/Desktop/5-year%20anniversary%20of%20Tobacco%20Free%20po/screenshot-tobaccofreeportfolios.org-2023.08.07-16_40_38	(from https://www.greencentury.com/?post_type=post&p=21307)
06:32:09	2512/2512	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:10%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fshould-we-embrace-nuclear-energy-to-solve-the-climate-crisis%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed5703.json	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:10	2712/2712	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:32:10%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fshould-we-embrace-nuclear-energy-to-solve-the-climate-crisis%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embedcddb	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:11	177399/177399	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:32:10%20GMT	https://www.greencentury.com/?p=21306	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/indexde7f.html	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:11	6611/6611	---M--	200	added ('OK')	image/jpeg	etag:%2265dcfcec-19d3%22	https://www.greencentury.com/wp-content/uploads/2023/09/frederic-paulussen-LWnD8U2OReU-unsplash-300x199.jpg	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/2023/09/frederic-paulussen-LWnD8U2OReU-unsplash-300x199.jpg	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:11	13026/13026	---M--	200	added ('OK')	image/jpeg	etag:%2265d61381-32e2%22	https://www.greencentury.com/wp-content/uploads/2023/08/appolinary-kalashnikova-WYGhTLym344-unsplash-300x200.jpg	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/2023/08/appolinary-kalashnikova-WYGhTLym344-unsplash-300x200.jpg	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:15	166468/166468	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:29:48%20GMT	https://www.greencentury.com/tag/international-energy-agency/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/international-energy-agency/index.html	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:16	166216/166216	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:25:09%20GMT	https://www.greencentury.com/tag/energy/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/energy/index.html	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:17	166612/166612	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:34:01%20GMT	https://www.greencentury.com/tag/fukushima-daiichi-nuclear-power-station/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/fukushima-daiichi-nuclear-power-station/index.html	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:18	166384/166384	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:49:25%20GMT	https://www.greencentury.com/tag/environmental-safety/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/environmental-safety/index.html	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:19	166312/166312	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:49:15%20GMT	https://www.greencentury.com/tag/nuclear-plants/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/nuclear-plants/index.html	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:20	166300/166300	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:50:00%20GMT	https://www.greencentury.com/tag/nuclear-waste/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/nuclear-waste/index.html	(from https://www.greencentury.com/?post_type=post&p=21306)
06:32:20	9261/9261	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:20%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/24510	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/24510.json	(from https://www.greencentury.com/?post_type=post&p=24510)
06:32:21	2474/2474	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:22%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fstaff-profile-andrew-shalit-shareholder-advocate%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed8ec7.json	(from https://www.greencentury.com/?post_type=post&p=24510)
06:32:22	172057/172057	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:32:22%20GMT	https://www.greencentury.com/?p=24510	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/indexe8c6.html	(from https://www.greencentury.com/?post_type=post&p=24510)
06:32:23	2677/2677	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:32:23%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fstaff-profile-andrew-shalit-shareholder-advocate%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed0a85	(from https://www.greencentury.com/?post_type=post&p=24510)
06:32:24	41310/41310	---M--	200	added ('OK')	image/jpeg	etag:%2267784e30-a15e%22	https://www.greencentury.com/wp-content/uploads/andrew-1.jpg	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/andrew-1.jpg	(from https://www.greencentury.com/?post_type=post&p=24510)
06:32:25	177721/177721	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2007:34:47%20GMT	https://www.greencentury.com/staff-profile-andrew-shalit-shareholder-advocate/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/staff-profile-andrew-shalit-shareholder-advocate/index.html	(from https://www.greencentury.com/?post_type=post&p=24510)
06:32:26	128244/128244	---M--	200	added ('OK')	image/jpeg	etag:%2267784e2a-1f4f4%22	https://www.greencentury.com/wp-content/uploads/andrew-2.jpg	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/andrew-2.jpg	(from https://www.greencentury.com/?post_type=post&p=24510)
06:32:27	178841/178841	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2006:34:11%20GMT	https://www.greencentury.com/what-is-sustainable-investing-what-is-its-impact/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/what-is-sustainable-investing-what-is-its-impact/index.html	(from https://www.greencentury.com/?post_type=post&p=21304)
06:32:27	11176/11176	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:27%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21304	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21304.json	(from https://www.greencentury.com/?post_type=post&p=21304)
06:32:28	2309/2309	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:29%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fwhat-is-sustainable-investing-what-is-its-impact%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed13df.json	(from https://www.greencentury.com/?post_type=post&p=21304)
06:32:29	173177/173177	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:32:29%20GMT	https://www.greencentury.com/?p=21304	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index4edc.html	(from https://www.greencentury.com/?post_type=post&p=21304)
06:32:29	2466/2466	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:32:29%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fwhat-is-sustainable-investing-what-is-its-impact%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed9be3	(from https://www.greencentury.com/?post_type=post&p=21304)
06:32:33	166297/166297	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:34:06%20GMT	https://www.greencentury.com/tag/sustainable-bonds/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/sustainable-bonds/index.html	(from https://www.greencentury.com/?post_type=post&p=21304)
06:32:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Aug%202025%2013:32:32%20GMT	https://www.greencentury.com/sustainable-investment-strategy/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/sustainable-investment-strategy/index.html	(from https://www.greencentury.com/?post_type=post&p=21304)
06:32:34	467464/467464	---M--	200	added ('OK')	application/pdf	date:Mon,%2028%20Nov%202022%2017:16:55%20GMT	https://www.greencentury.com/wp-content/uploads/2022/11/GCCM-Prospectus-11.28.22.pdf	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/2022/11/GCCM-Prospectus-11.28.22.pdf	(from https://www.greencentury.com/?post_type=post&p=21304)
06:32:35	176329/176329	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2007:18:40%20GMT	https://www.greencentury.com/elliott-hyman-a-day-in-the-life-of-a-green-century-shareholder-advocacy-intern/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/elliott-hyman-a-day-in-the-life-of-a-green-century-shareholder-advocacy-intern/index.html	(from https://www.greencentury.com/?post_type=post&p=21303)
06:32:36	168727/168727	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:25:08%20GMT	https://www.greencentury.com/tag/environment/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/environment/index.html	(from https://www.greencentury.com/?post_type=post&p=21304)
06:32:36	10083/10083	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:35%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21303	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21303.json	(from https://www.greencentury.com/?post_type=post&p=21303)
06:32:37	2438/2438	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:37%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Felliott-hyman-a-day-in-the-life-of-a-green-century-shareholder-advocacy-intern%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed2eb0.json	(from https://www.greencentury.com/?post_type=post&p=21303)
06:32:38	170665/170665	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:32:38%20GMT	https://www.greencentury.com/?p=21303	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index163f.html	(from https://www.greencentury.com/?post_type=post&p=21303)
06:32:38	2598/2598	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:32:38%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Felliott-hyman-a-day-in-the-life-of-a-green-century-shareholder-advocacy-intern%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed6750	(from https://www.greencentury.com/?post_type=post&p=21303)
06:32:41	8809/8809	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:41%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21301	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21301.json	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:43	2565/2565	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:43%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fannie-sanders-why-we-work-on-certain-issues-our-priorities-for-fy24%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embedd672.json	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:44	174605/174605	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:32:44%20GMT	https://www.greencentury.com/?p=21301	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index68ba.html	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:44	2762/2762	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:32:44%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fannie-sanders-why-we-work-on-certain-issues-our-priorities-for-fy24%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed6ceb	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:45	21270/21270	---M--	200	added ('OK')	image/jpeg	etag:%2264caa860-5316%22	https://www.greencentury.com/wp-content/uploads/2023/08/Picture2.jpg	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/2023/08/Picture2.jpg	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:45	10827/10827	---M--	200	added ('OK')	image/jpeg	etag:%2265d61353-2a4b%22	https://www.greencentury.com/wp-content/uploads/2023/08/raze-solar-pIcseKMisrs-unsplash-300x169.jpg	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/2023/08/raze-solar-pIcseKMisrs-unsplash-300x169.jpg	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:46	15219/15219	---M--	200	added ('OK')	image/png	etag:%2264cab0b1-3b73%22	https://www.greencentury.com/wp-content/uploads/2023/08/Learn-more-button-1-1-300x88.png	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/2023/08/Learn-more-button-1-1-300x88.png	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:48	166546/166546	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:53:13%20GMT	https://www.greencentury.com/tag/accountablility/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/accountablility/index.html	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:49	172659/172659	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:33:49%20GMT	https://www.greencentury.com/tag/animal-welfare/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/animal-welfare/index.html	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:50	167877/167877	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:25:11%20GMT	https://www.greencentury.com/tag/environmentally-harmful/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/environmentally-harmful/index.html	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:51	166570/166570	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:38:56%20GMT	https://www.greencentury.com/tag/forest-protectoin/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/forest-protectoin/index.html	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:52	166510/166510	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:46:03%20GMT	https://www.greencentury.com/tag/green-future/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/green-future/index.html	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:53	166594/166594	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:39:01%20GMT	https://www.greencentury.com/tag/corporate-practices/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/corporate-practices/index.html	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:53	16252/16252	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:52%20GMT	https://www.greencentury.com/wp-json/wp/v2/posts/21300	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/wp/v2/posts/21300.json	(from https://www.greencentury.com/?post_type=post&p=21300)
06:32:54	166438/166438	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:37:03%20GMT	https://www.greencentury.com/tag/planet/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/planet/index.html	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:55	166690/166690	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:49:08%20GMT	https://www.greencentury.com/tag/shareholder-advocacy-issues/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/shareholder-advocacy-issues/index.html	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:56	185209/185209	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2007:29:59%20GMT	https://www.greencentury.com/douglass-guernsey-behind-the-scenes-of-a-shareholder-advocate/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/douglass-guernsey-behind-the-scenes-of-a-shareholder-advocate/index.html	(from https://www.greencentury.com/?post_type=post&p=21300)
06:32:57	166726/166726	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2005:29:10%20GMT	https://www.greencentury.com/tag/sustainable-investing-strategy/	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/tag/sustainable-investing-strategy/index.html	(from https://www.greencentury.com/?post_type=post&p=21301)
06:32:57	2377/2377	---M-Z	200	added ('OK')	application/json	date:Wed,%2006%20Aug%202025%2013:32:57%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fdouglass-guernsey-behind-the-scenes-of-a-shareholder-advocate%2F	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embed9ecd.json	(from https://www.greencentury.com/?post_type=post&p=21300)
06:32:58	179545/179545	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2013:32:58%20GMT	https://www.greencentury.com/?p=21300	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/index8e8a.html	(from https://www.greencentury.com/?post_type=post&p=21300)
06:32:59	2540/2540	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Aug%202025%2013:32:59%20GMT	https://www.greencentury.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.greencentury.com%2Fdouglass-guernsey-behind-the-scenes-of-a-shareholder-advocate%2F&format=xml	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-json/oembed/1.0/embedbf45	(from https://www.greencentury.com/?post_type=post&p=21300)
06:33:00	174/174	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Aug%202025%2013:33:01%20GMT	http://www.greencentury.com/about	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/about.35e.delayed	(from https://www.greencentury.com/?post_type=post&p=21300)
06:33:00	122362/122362	---M--	200	added ('OK')	image/png	etag:%2264ca7ee7-1ddfa%22	https://www.greencentury.com/wp-content/uploads/2023/08/Douglass-at-Builders-e1690992359369-300x300.png	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/wp-content/uploads/2023/08/Douglass-at-Builders-e1690992359369-300x300.png	(from https://www.greencentury.com/?post_type=post&p=21300)
06:33:02	158358/158358	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Aug%202025%2013:33:02%20GMT	https://www.greencentury.com/about	C:/Users/philip%20godwin/Desktop/goddy/greeninv/www.greencentury.com/about	(from https://www.greencentury.com/?post_type=post&p=21300)
